Thousand barrels daily,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Others,95.58887671232877,107.2425205479452,105.36608219178083,119.25737704918035,151.23649315068494,151.26312328767122,60.49386301369863,65.7401092896175,69.07671232876713,62.107890410958916,60.00679452054794,63.96677595628416,69.7332602739726,75.4442191780822,78.82427397260275,78.27513661202187,90.74843835616439,92.73578082191781,101.31243835616438,109.2692349726776,138.54169863013698,149.96712328767123,153.65961643835618,168.7082513661202,185.75446575342465,198.9209315068493,205.7528493150685,223.72169398907104,226.77134246575343,248.90402739726028,310.945095890411,302.7140710382514,323.82646575342466,342.06991780821915,415.8690096158903,556.025608136612,591.9665959589041,652.4849424657534,726.9300164383561,762.4864808743171,802.8740767123288,875.9020986301371,960.4728376913974,974.6473788166121,1056.3828441910136,1072.9110235616438,1152.3215043835617,1260.4437540983608,1313.6733447216989,1410.59393769863,1536.1828666301367,1784.8288032786888,1949.2285927113423,2086.0617609294795,2224.592760192886,2147.817896817677,-0.03451187325115279,0.07731552391114893,0.46000895781630347,,
of which: ethane and LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6775956284153,14.873424657534247,17.797260273972604,22.31013698630137,28.08087431693989,37.15178082191781,45.35123287671233,45.03342465753425,59.806557377049174,69.31397260273972,77.90109589041096,85.90342465753425,98.18306010928963,104.57972602739727,117.0949315068493,132.10849315068492,144.43647540983608,160.47972602739725,177.83205479452053,208.15884391232876,253.14565571584708,279.1107786849316,299.2037808219179,332.33734246575335,366.3168579234973,379.7132876712328,386.98263013698624,424.9033940964385,441.96259364699455,456.6311537687672,490.3535890410958,534.0764657534247,547.5867759562842,557.6759726027398,612.644,661.4735616438355,749.5185792349729,857.5486798641095,971.2510024712328,1046.686325513653,1056.1201988984787,0.009013085539448795,0.08648841836198784,0.22619457298677906,,
Total India,252.23397260273975,281.52871232876714,289.3797808219178,324.33390710382514,392.345397260274,390.3169589041096,416.35964383561645,447.39715846994545,473.66969863013696,464.3753150684932,476.86199999999997,502.89642076502736,542.0885753424658,588.4090136986301,633.6824657534247,643.379344262295,696.9477808219178,727.630493150685,765.4041643835617,822.8071038251367,895.9757808219179,944.1254246575343,974.2576438356166,1069.485355191257,1163.6973424657533,1211.8925205479452,1234.7384383561644,1299.8018852459015,1316.3528493150684,1416.7255616438358,1585.0571232876712,1704.6522404371585,1835.1638082191778,1971.4852876712328,2172.5066034671227,2286.783245968032,2309.529384384109,2359.307641932999,2413.224366621294,2552.814139086741,2603.392723792944,2748.4867871647793,2935.771024499647,3073.543100498317,3232.726764165605,3308.0840877608844,3474.6607366969647,3673.722376455406,3716.7028899061575,3832.109701954395,4147.367440239997,4544.01025240039,4724.324131405543,4974.029647367301,5147.575594968182,4669.078417545448,-0.09295583301204358,0.0476190171014792,1,,
of which: Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,296.3906849315068,356.2132876712328,426.94808219178077,491.0073770491804,578.3004109589041,696.4128767123287,796.9331506849314,874.7879781420764,978.9860273972604,944.8768493150686,900.7934246575342,993.809699453552,1021.1478082191782,1173.3942465753425,1189.433767123288,1077.4900273224043,1025.095,997.2158219178082,1027.5625342465753,1060.211543715847,1069.2621232876713,1101.5874657534248,1136.945890410959,1207.8293032786885,1290.4260273972604,1244.3272602739726,1246.6632876712329,1313.0085382513664,1318.9712328767123,1395.6343835616437,1637.8194520547945,1665.8834016393441,1745.3799315068495,1710.6197945205477,1800.0263698630135,1830.3159153005463,1805.1311643835618,1904.982723256945,1941.060074459607,1942.7060186645183,1811.8328039066243,1792.5274030810808,1763.1559260534657,1599.2007153391537,1621.6966270851174,1678.4105641615797,1605.5432905778064,1589.0241309824078,1610.8120142572338,1552.0356415541662,1584.2468184231425,1538.2002732377268,1555.6173596265758,1485.4391447005619,1474.025929173941,1347.79261913153,-0.08563845963900607,-0.00950211855862615,0.41235904606102025,,
of which: gasoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.0498633879781,572.5421917808219,575.081506849315,580.9836986301369,585.7698087431693,593.0938356164382,607.8020547945205,618.9658904109589,638.879781420765,685.262602739726,722.6889041095891,743.0127397260273,761.355737704918,775.7035616438355,813.2442465753423,826.6271232876711,854.5061475409834,879.5867123287671,898.1168493150684,922.1145205479452,941.6107923497267,951.9686301369862,1027.1318328459863,1035.2839100760455,1052.085936697305,1061.7835720342136,1048.4219286373216,1030.4877305863886,983.7023248842225,989.7710940572958,1001.0905736816669,973.5456685760997,974.8011567857991,944.5828863166198,915.1315274231134,904.5858431109207,895.9103264967478,880.8641336504569,864.7526919262592,841.7571887288284,773.6123955306857,-0.08095540389865974,-0.01606772449487559,0.2366877996761627,,
of which: naphtha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.4401639344262,452.55280821917813,422.1343150684932,446.57883561643837,474.44173497267764,476.16828767123286,493.78541095890427,517.98,568.9495218579235,605.1634246575343,521.6383561643836,503.65054794520546,551.6528005464481,543.2676712328768,582.3901369863014,811.1923287671234,811.3772540983607,865.7932191780823,812.5029452054794,877.9118493150685,888.7051229508197,853.1625342465755,877.8508904109589,905.7761643835616,890.6200819672133,750.0492318724107,744.1054744437594,732.6681954670772,615.498390454931,631.9255330278214,677.319990479913,631.9976220017068,614.2229741966086,666.2291279406141,636.9041141310528,679.6609753122218,642.2899467409788,674.753225976119,620.6864527743028,632.2687404451127,574.1802236008441,-0.09187314369420618,0.00005429810126433843,0.17567124638485748,,
Middle distillates,277.85945205479453,324.7654794520548,389.1054246575342,460.705956284153,544.048602739726,655.417205479452,743.8130958904109,838.3939344262294,1039.331287671233,1033.9355616438359,1029.214301369863,1103.753879781421,1139.1113424657533,1257.5060273972604,1283.2742465753427,1246.1711475409836,1266.6327123287672,1210.2650410958904,1245.3627945205478,1337.707267759563,1328.3045479452055,1391.2067397260275,1449.3553424657534,1598.8562841530054,1650.7643835616436,1730.6880547945207,1800.629205479452,1836.5551366120221,1865.596,1918.6654246575342,1985.3161643835617,2041.133387978142,2004.5975342465754,1963.0755068493152,1991.8688767123285,1965.766174863388,1964.3598356164387,1929.025779949867,1903.3915818320604,1860.033305384465,1877.8796304324978,1759.6987556686001,1620.8275398836845,1501.3821201278006,1380.5778704551049,1390.5534399407118,1342.4668557466612,1360.5091670991426,1344.9853007190286,1319.0591294976384,1280.9596134394967,1290.3111751980794,1295.6833141271832,1280.2826507796601,1256.744968601628,1089.0728523955095,-0.13341777400763033,-0.009353693307138089,0.3332033698137802,,
of which: diesel/gasoil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.7403278688524,754.9724383561644,735.3924931506849,751.9884383561644,792.3294535519127,803.4317808219178,837.706904109589,888.9254246575341,979.1351912568306,1049.5095890410958,1118.8978082191782,1171.1791232876712,1192.3974316939893,1208.6630684931506,1251.9310684931506,1281.3623013698632,1303.685956284153,1290.9070136986302,1251.522301369863,1265.4408219178083,1248.449344262295,1233.3117260273973,1198.9275881690453,1179.446266763567,1159.1223764227163,1142.3214507136547,1073.1472226609972,997.6029671961858,919.3163013777488,837.1560288953312,840.6110408583944,815.9411483631686,821.0808203947429,816.8585288833497,803.1188192415622,786.3736564344251,786.3972638396477,782.0347630468277,781.7389361068185,771.0367432425365,721.6772849225006,-0.06401699886889767,-0.008193691067072684,0.22079817959405806,,
of which: jet/kerosene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.4308196721312,511.6602739726027,474.87254794520555,493.3743561643835,545.3778142076503,524.8727671232876,553.4998356164384,560.4299178082192,619.7210928961749,601.254794520548,611.7902465753425,629.4500821917807,644.1577049180328,656.9329315068494,666.7343561643836,703.9538630136987,737.4474316939891,713.6905205479452,711.5532054794521,726.4280547945204,717.316830601093,731.0481095890411,730.0981917808218,723.9453150684932,700.9109289617487,735.558179718843,686.551533007603,623.2245726874988,582.0658187500517,543.4218415597737,549.9423990823175,526.5257073834925,539.4283467043997,528.1267718356788,515.9403102560761,494.5859570050716,503.91391135843173,513.6485510803554,498.5437146728415,485.7082253590915,367.3955674730089,-0.24358792317880196,-0.011164984329239847,0.11240519021972215,,
Fuel oil,930.6450684931507,1018.8965753424659,1277.6378082191782,1463.569535519126,1741.5623287671235,2040.5145205479457,2196.1358904109593,2275.5042349726778,2605.568219178082,2478.768219178082,2283.8627397260275,2290.264480874317,2356.0478082191785,2277.258082191781,2262.0094520547946,1886.813387978142,1668.2497260273976,1441.2126027397262,1397.213698630137,1370.485136612022,1135.7482191780823,1077.7475616438358,1036.7879726027397,1122.914480874317,1147.5257260273972,1267.2941587092319,1226.7462072201738,1216.0881409662425,1073.73982164618,1241.6321807384493,1093.6461620350349,1028.6087284339599,943.9600640794258,855.2855335592394,837.5168319166131,777.1087572424984,672.44120236162,631.7081500572635,748.8231265315083,653.2345567842978,675.4434874203702,656.7340414571458,657.1087479023547,706.5149078553122,449.9128653674741,441.9368299797748,577.4622797273735,823.6165714844923,645.7024348838937,532.3854682456691,432.56030247142246,370.97707642864293,284.3655614182255,269.23922261132617,210.29667710438721,190.40655192764564,-0.09458126229388064,-0.07323334431245776,0.058255152166692324,,
Others,200.18065753424656,245.31654794520549,294.7184109589041,349.92469945355197,420.12805479452055,483.86400000000003,548.565698630137,581.953005464481,640.7189041095892,610.6052054794521,573.7163287671233,588.1295081967214,611.9240547945204,770.6698082191781,808.5343561643836,776.1921857923497,785.9074520547946,803.5802191780822,786.288712328767,904.23868852459,955.0192876712327,973.7815342465753,933.8791780821919,946.2521857923498,1001.6384657534246,1035.0230136986302,1066.9340821917808,1086.7916939890708,1110.2056438356165,1095.6235616438357,1186.832109589041,1205.4475409836066,1208.718301369863,1162.4860821917807,1164.146191780822,1122.4076961748633,1106.4579791780823,1053.3424641095892,1039.4886750684932,1019.2669961748634,1020.7260179434342,999.4758134638572,1004.7616856776378,1024.5196387925066,925.032283681641,913.2900772342415,886.984817331842,902.934992136371,894.5247146441322,875.8257315656267,815.7268901778885,788.0377433031817,817.4588727015812,789.5150167125312,748.3773257353047,641.2208882591656,-0.1431850402079653,-0.020969158734135407,0.19618243195850718,,
of which: ethane and LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.25464480874314,491.49041095890414,525.2416438356165,520.347397260274,575.4360655737704,624.906301369863,637.2054794520548,591.1232876712329,589.951912568306,634.6947945205479,655.0980821917808,677.2810958904109,688.615300546448,697.6208219178083,679.1243835616439,691.5824657534246,704.7475409836065,691.7731506849315,657.3227397260274,658.6257534246575,616.4432699453552,602.1310202739726,581.2992317808219,566.542442739726,536.5970153005464,536.3258093150685,551.841397260274,537.400128219178,533.3900590163935,499.57799452054786,491.74716821917804,495.78730520547936,536.2363693989071,507.5911473972603,491.90117808219173,442.6912767123288,418.51617814207646,424.20681972602733,401.5743616438356,351.63245260273965,324.1824743169399,-0.07806440526924763,-0.034508254856269294,0.09918408363533919,,
Total Japan,1705.0758630136986,1945.1918904109589,2388.4097260273975,2765.2075683060116,3284.039397260274,3876.2086027397268,4285.447835616438,4570.639153005464,5264.604438356165,5068.185835616438,4787.586794520548,4975.957568306012,5128.23101369863,5478.828164383562,5543.251821917809,4986.66674863388,4745.88489041096,4452.273684931507,4456.4277397260275,4672.642636612022,4488.334178082192,4544.323301369864,4556.968383561644,4875.852254098361,5090.354602739726,5277.332487476355,5340.97278256264,5452.443509818702,5368.51269835851,5651.5555506014625,5903.613888062433,5941.073059035053,5902.655831202714,5691.466917120883,5793.558270272777,5695.598543581296,5548.390181539703,5519.059117373665,5632.7634578916695,5475.240877008145,5385.8819397029265,5208.436013670684,5045.853899517143,4831.617382114773,4377.219646589338,4424.190911316308,4412.457243383683,4676.084861702414,4496.0244645042885,4279.305970863101,4113.493624511951,3987.526268167631,3953.1251078735654,3824.476034804079,3689.444900615261,3268.492911713851,-0.11409629368125573,-0.01694850294731498,1,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,8701.048654893519,9344.516253372873,9955.386151945542,10621.593830162406,11366.52753887952,12095.375526087073,12863.214302650766,13775.252703046935,14713.67377282611,14628.369443658146,14967.460885233151,15728.318199315489,16234.758826816202,17609.735381947237,17581.991053155532,16854.507957521117,16621.711431668078,16567.993592420622,16777.86010397454,17025.951917193157,17254.761786940402,17808.01317779621,18336.673795349634,18925.789306231472,19438.491949457642,19651.049949399952,19528.157858412895,19893.062228744515,20050.866209858454,20667.829452539143,21450.0393434541,21866.06689671197,22639.301022189,23035.728358598924,23515.71566697014,23607.3285879034,23986.18861325765,24592.011092618715,24966.97638723363,25642.18437209952,25709.6314166348,25980.61107108803,26378.447855243845,25813.370100308748,26002.2507941866,26700.13701769767,26579.156263443445,27006.958400680836,27716.73708062388,28092.565516591105,29090.19090495512,29678.737321740064,30204.804219807877,30477.34109418942,30690.54666448373,27579.85097539484,-0.10135680289750937,0.016715321241956183,0.3117164859044324,,
of which: gasoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14554.671174255513,14435.102375450811,14435.141156369547,14540.857020710737,14765.981365736494,15013.357910827297,15405.711048802781,15855.70712005236,16299.902578453535,16689.811499396783,16905.84260012817,16873.12091029051,17045.116580095877,17221.63319216748,17587.36453716265,17996.006070187974,18279.458319110723,18653.495618961035,18965.943937055195,19254.468509163748,19117.666038251467,19430.371556142098,19915.89886706569,20070.43325971677,20478.988971709015,20651.648841189075,20815.27932854527,20970.87890747282,20666.825866802523,20777.329105586414,21033.78050134021,21021.60465180937,21358.284810443154,22009.04151831499,22251.160375562227,23011.08981907778,23545.32341278341,23880.832442177907,24237.235733632646,24412.439903563554,21324.639478499703,-0.12648471178061627,0.01625371645915452,0.24101804202448895,,
of which: naphtha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299.836783265613,2186.609056217274,2132.852436051082,2237.003083263796,2259.970551456656,2241.403876113097,2402.3021289934236,2480.9666752972666,2625.886727777934,2748.680450060874,2745.207349271769,2655.0369481224006,2847.9456486486356,2829.233017690988,3080.4649153764885,3454.033273266113,3586.6085776012633,3985.8054032279842,4069.784421543732,4261.2471578064105,4489.662549651945,4555.817057115539,4676.112225553008,4896.5431275168585,5163.19540039052,5057.982575445737,5165.331742542765,5407.568947771009,5146.54423350626,5224.921688600194,5666.356516357456,5557.551611634066,5648.673590237692,5707.6955623088825,5841.40514102888,6079.101085877357,6133.413908956672,6323.9717776299885,6240.105360556811,6278.106760920162,6255.211496895145,-0.0036468420969734128,0.0185324995375431,0.07069844387994358,,
Middle distillates,8909.72490185897,9599.760627316338,10380.65691648098,11405.55090645557,12378.271645110646,13456.27127813175,14354.415186664224,15438.441971510701,16715.744056223342,16288.218096366805,16616.617185023606,17769.991356964467,18688.21356740098,19683.77472390136,20061.180279762077,19126.084686245227,18832.89891521512,18487.109573134247,18605.163912809217,19130.524723179748,19442.879133813294,20218.398797465303,20721.34245066931,21401.656760326154,21777.251889035317,22164.1256021981,22367.9860204877,22494.830761098947,22697.839856507224,23131.450464378613,23765.08217271628,24816.250239527144,25538.742131758387,25578.251602966673,26291.93293113933,26834.008599780405,27403.547894173473,27428.905485359835,28067.052528036875,29283.577332034256,30050.892055440887,30592.922176405205,31139.968118494908,31232.449370339982,30197.212421864293,31533.770381189497,32164.337820072797,32501.04789825228,33290.38778991524,33549.29034975975,34186.07584871403,34165.24006072447,34913.71897170711,35533.51903601561,35753.76144203129,30551.590892960357,-0.14549995131296534,0.017034038735240786,0.34530406130329444,,
of which: diesel/gasoil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14794.212774941074,14580.573163373683,14258.358769282724,14336.518452019958,14665.541219442412,14988.769432782748,15609.46801764242,15886.949590538088,16350.11716046337,16590.275095672932,16844.484478381757,17137.609111804984,17222.954635150254,17361.996597949445,17660.507508651608,18096.490306773765,18883.552911193252,19445.744213953443,19454.948959055957,19928.43861269809,20348.66548723904,21019.005478187853,21163.308082473937,21830.635608346263,22838.28858462259,23368.246411070697,23950.702693063733,24489.706899910358,24760.542799823874,24063.222103610435,25150.054887273945,25763.836333842395,26080.560219671337,26654.87414710841,26832.164439215674,27197.8306778649,26812.831305416068,27243.462965217615,27668.691256536586,27800.908522836715,25764.82505330755,-0.07323801910490257,0.014543145259381607,0.29120246997435173,,
of which: jet/kerosene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4331.87191130414,4252.325751841437,4228.75080385153,4268.645460789275,4464.983503737299,4454.109701030536,4608.930779822885,4834.392860131227,5051.539599862776,5186.976793362382,5319.641123816328,5230.376908682703,5271.876125948696,5335.843258557772,5470.94295572702,5668.591865942504,5932.697328333903,6092.997917804955,6123.3026439107325,6363.494318441227,6485.343112541353,6384.542415985627,6265.597402885891,6236.416919690609,6445.288747411651,6682.64564437019,6642.219483341465,6650.26121858458,6471.906570516112,6133.990318253849,6383.715493915583,6400.501486230413,6420.487678580935,6635.513642806844,6717.1259105440895,6988.245170849149,7352.408755308432,7670.256006489488,7864.827779479003,7952.852919194559,4786.765839652807,-0.3981070832958903,0.0263086433338815,0.05410159132894268,,
Fuel oil,8225.025198917561,8841.187067193569,9559.547433799953,10289.080112685511,11311.025244151508,12661.33866296238,13351.043123207355,14245.484937748635,15609.540760737464,15307.137940089802,14498.261105371215,15531.904899084355,15912.937760305826,16343.13259129128,16423.373644702202,15551.606023053757,14417.515017393094,13221.83133101899,12382.50281388566,12244.131619847447,11636.439084512354,11964.792940914438,11799.581634048,12096.983459893729,12268.951881921026,12339.464876731781,12208.910959794286,11828.933400030419,11562.491127629824,11668.887262207643,11177.085357810181,10901.218591441657,10952.394134021877,10884.926789060797,10443.74611402995,10188.072820006653,9908.361039284055,9521.90935244142,9678.30532747505,9737.713677448572,9833.64687408572,9647.871374823846,9505.323922952259,9225.177644920112,8635.874715104783,8583.044848515414,8477.101628595623,8529.385845399669,8118.35163559379,7917.125792169872,7695.052982894566,7763.789835086264,7543.839915610214,7209.097228586781,6804.516664916228,6392.9061424432,-0.060490780277645984,-0.02355205694966167,0.07225471374798559,,
Others,4982.769448585476,5362.789912789638,5628.4572950791635,6119.634215712299,6682.165015689204,7114.618512416979,7335.0183510151555,7981.013308204838,8625.771802650883,8688.260686008214,8366.595992702049,8725.079563991534,9120.460329881573,9426.832056001585,10112.738517199561,9921.335078185733,9770.429221748034,9748.311788481744,10036.268879513655,10624.422721595078,11057.40612021251,11177.232863319137,11638.027975567884,12021.484753097042,12191.648359177869,12188.762415159505,12372.671367673978,13215.450407863531,13059.124060965674,13529.057438571266,13905.751885027965,14143.937781997705,14778.06520918668,14690.797710266017,15518.573912795733,15865.173589468652,16067.401751005875,16694.32721521111,17197.378111870734,18072.64346564962,18096.922339134497,18435.445330129638,18872.062708279485,18543.466617709306,18852.473113677057,19751.402764696944,20309.14774778105,20569.8292114091,20862.750052047297,21118.076072068736,21815.25093503337,22772.924705133257,23437.065646874406,24044.838516718555,24349.49362659229,23953.009532140175,-0.016283052967438816,0.02591684414641149,0.2707247390442876,,
of which: ethane and LPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649.8841098590246,3797.8168574698147,3985.000469414064,4052.126514890787,4467.927171600493,4729.329320220453,4752.740316855357,4977.619001295118,5141.118480991303,5307.862399469167,5177.8727793131275,5477.173402002726,5697.262301495172,5788.246995807683,6076.939714443784,6366.949830183859,6556.800487294863,6758.249795786722,6763.077541125242,7258.507518501225,7480.997335886821,7469.540848368666,7872.080269604508,7904.832496337311,8216.174897937426,8416.93693187361,8593.184153487728,8887.180560718347,8912.24564063341,9240.539785573452,9769.102983640325,10207.307784950122,10482.763765585883,10802.951749234218,11009.159928948817,11286.97718416222,11945.357208218993,12374.025510050686,12998.41527096253,13019.768581259563,12955.082981930376,-0.004968260297828486,0.034881426123652304,0.1464225802137366,,
Total World,30818.56820425553,33148.25386067242,35524.04779730564,38435.859065015786,41737.98944383088,45327.603979598185,47903.690963537505,51440.19292051111,55664.73039243779,54911.98616612297,54448.93516833002,57755.294019355846,59956.37048440458,63063.47475314146,64179.28349481937,61453.53374500583,59642.55458602432,58025.246285055604,57801.795710183076,59025.030981815435,59391.48612547856,61168.437779495085,62495.62585563483,64445.91427954839,65676.34407959186,66343.40284348934,66477.72620636885,67432.27679773742,67370.32125496116,68997.22461769666,70297.95875900853,71727.47350967847,73908.50249715595,74189.70446089242,75769.96862493515,76494.58359715912,77365.49929772105,78237.15314563108,79909.71235461629,82736.11884723196,83691.09268529591,84656.84995244673,85895.8026049705,84814.46373327814,83687.81104483272,86568.35501209952,87529.74345989291,88607.22135574189,89988.2265581802,90677.05773058947,92786.57067159709,94380.69192268405,96099.42875399961,97264.79587551038,97598.31839802353,88477.35754293857,-0.0934540779472044,0.015495521977073379,1,,
